text,label
잘받았습니다 많이 파세요,0
배송이 좀 늦었지만 선물받으신분이 만족하네요~~,0
아이가 지난해부터 에어프라이어를 사자고 틈만나면 노래를 불러 사게 되었어요.여러가지 제품을 비교하고 평가 후기도 보고 해서 최고의 제품을 선택했고 드디어 물건이 도착 했네요. 모두 엄청 좋아 합니다.디자인도 깔끔하고 좋습니다.아직 제대로 사용해보진 못했지만 열심히 사용할 예정 입니다.,0
가격대비 정말 좋습니다,0
배송빠르고 좋아요~   제일빠르게 배송원했는데 3일만에왔네요   아주좋아요~,0
배송지연 연락받고 나서 늦을줄 알았다가 생각보다 빨리 설치되서 기분 좋아요 기사님도 친절하셨고 인덕션 너무 맘에 드네요 예뻐요^^,0
역시삼성굿좋아,0
가격대비 디자인도 좋고 성능도 괜찮은듯 합니다.,0
크기가 커서 만족도가 높아요~ 많은 양을 넣을수 있고요 디자인도 깔끔하니 좋아요~,0
가격대비 디자인두좋구하네요,0
자취하는 친구 생선으로 샀어요 자취생은 복잡한기능보단 편히사용하고심플한게좋을거같아서 골랐는데 좋아요 좀 저렴해서 부실하지 않을까 걱정했는데 무게도 꽤 나가고 딱 좋은사이즈에요추천합니당,0
본 전자렌지상품이 생각대로 마음에 듭니다,0
"배송 하루만에 빨리 왔구요박스를 재포장한 흔적이 있지만 반품, 교환 귀찮아서 그냥 개봉하고 사용했어요작은거 쓰고 있었는데 대용량이 훨씬 좋네요빠른 시간에 골고루 요리가 되어서 만족합니다",0
빠른 배송에 깜놀했습니다. 말그대로 스마일 배송이네요,0
안을 전혀 볼 수 없어 요리가 어떻게 진행되고 있는지 전혀 알 수 없음.라면이 넘치거나 요리에 문제가 있는지 전혀 확인할 수 없네요. 저가 중국산도 보이는데이건 아닌것 같음.사용해보는 조작이 불편함. 비 추천,0
"가격 저렴, 디자인 이뿌고 사용도 편리하고 다 맘에 드는데 전자렌지 아래 고무로 된 다리 이거 이제품은 없네요~ 그래서 저희 집은 밥통 놓는자리에 놓는데 문열때 걸려서 아래 뭘 바치고 놔야해요... 이부분이 만이 아쉽네요...",0
이걸쓱배송으로사다니,0
디자인도 좋고 성능도 좋습니다.받자마나 전기 꼿고 바로 사용할 수 있습니다.,0
잘 사용할게요.,0
설치잘해주고 가셨어요넘이쁘고 인덕션 쓰는이유가 있네요신세계~~~배송이조금 길었지만 기다린 보람이있네요감사합니다 잘쓸께요,0
배달 시간이 첨부터 맞지안아 예민했었는데;;  상품받고 깔끔하게 설치해주시고 기존사용했던 냉장고 수거까지 해주셔서 기다림 보람이 있었습니다!  상품 맘에 드네요~,0
전부터 사려고 벼르다가 최화정쇼에서좋은구성으로 사게 되어서 좋네요.크기는  밥솥보다 크지만  색상도 포인트로 좋고함께 주신 컵도  좋네요.역시 최화정쇼 구성 만족하고 배송도 잘 받았습니다 .,0
갠찬은것같아요,0
잘받았습니다 만족하고있어요,0
생각했던것보다 크기가 더 커서 놀랐지만 깔끔하니 이뻐요,0
오랜전 상품보다 가볍네요<BR><BR>고급스럽고 잘 사용하겠습니다,0
디지털데이 이벤트로 저렴하게 잘 구매했습니다,0
삼성냉장고12년 쓰니깐 오토바이소리가 나서 이번에 엘지냉장고로 교체했네요 3층이라 사다리차로 무료 빠른배송 친절한 기사님들 감사합니다 ~^^,0
부모님댁에 선물했는데. 좋아하시네요,0
화이트엔 화이트네요~ 이뻐요,0
13년정도 사용한 냉장고에서 콤프레샤 돌아가는 소리가 심하게 나서 전자 제품을 자주사던 둘마트에 가서 디오스 양문형 냉장고를 보니 너무나 사고 싶어 졌습니다.  그런데 저는 깜짝 놀라고 말았습니다.  온라인에서 검색했던 가격과 너무 많이 차이가 나므로 검색을 다시해보았습니다.  50만원 이상 차이가 났습니다.  너무 차이난다 싶어 왜 둘마트와 온라인상하고 가격 차이가 많이 나냐고 물어보니 그런 가격이 있으면 자기내가 거기서 사다가 팔겠다고 합니다. 저는 그냥 집으로 돌아와서 컴퓨터를 키고는 그래도 120만원이 넘는 돈인데 온라인으로 사면 흠집이 있거나 전시용품이거나 A/S가 안되겠지 생각하고 고민 끝에 온라인으로 구매하게 되었습니다. 주문하고 냉장고가 이틀만에 도착했는데 흠집하나 없고 소리도 전혀 나지 않으며 그전 사용하던 냉장고는 콤프레샤를 3번이나 교체했는데 10년 무상 보증이라 하니 너무마음에 들었는데 A/S도 LG서비스센터에서 받을수 있다고 하니 너무 좋았습니다. 만약 제가 온라인을 믿지 못하고 둘마트에서 냉장고를삿다면 50만원 이상의 아까운 내돈이 날라 같을거라 생각하니 .....둘마트 나빠요... LG DOS 냉장고 사랑합니다.....!!!!!,0
크기가 적당합니다.아직 미사용,0
배송도 빠르고 설치기사님들도 친절하시네요 아직 냉기가 안차서 대기중입니다,0
설명서가 너무간단하고 설명서대로하면안익어요집안에 냄새가 가득하네요겨울엔 못해먹겠어요,0
작지만  스마트한것 같아요. 잘 사용하겠습니다,0
좋아요~~ 투명창이 있어서 안에 내용물의 익힘 정도도 확인할 수 있고 용량도 커서 넉넉하게 요리할 수 있어서 좋아요. 용량이 커서 데워지는데 시간이 걸려서 그런지 작은 에어프라이어보다는 조금 늦게 익는 것 같아요~~,0
상품 기능을 꼼꼼히 안봤던 것을 후회고장으로 상품특성을 꼼꼼히 못보고 급히 주문했고 배송 빨랐음창이 불투명해서 돌아가는 내부가 안보여서 답답하고 소음이 큼절전버튼이 무의미할 정도로 기능 별로임환기 위해 창을 열어두는 사용자에겐 램프켜짐으로 전력 누수 필연 발생,0
좋아요급나게배송패빠르네요~~★,0
"고민만하던 에어프라이기를 오랜고심끝에 422로 결정했습니다.받아보니 더빨리구매 안한게 후회되네요깔끔한외관이 이뻐서 놀라고, 연마제작업 해봤는데 묻어나는게 없어서 또 놀랐네요버튼조작이나 사용법이 쉬워서 좋아요음식의 신세계가 열릴것같아요당장 로티세리부터 해봐야겠어요^^",0
만족스러워요기사님도 친절하셨고 저렴하게 잘산거같아요!,0
이런 세계적 오리지널 명공연을 이렇게 간접적으로라도 즐길수있게 해준 메가박스에 감사하며.. ㅋ실제같았음 장 마다 브레이크타임이잇엇을텐데 숼틈없이봐서 좀 숨막혔던거 빼고는.. 재밌었음^^ 자리도 정가운데였어서 몰입감이 꽤직접보는것처럼 느껴졌음^_^최고,0
"에어프라이어에 불소수지코팅 얘기가 많아서 망설이다 구입을 못했는데422는 올스텐이라 믿고, 구입했습니다.디자인은 깔끔하니 이뻐요. 작동하는데 어려움 없고 편리하네요~ 군만두를 구워봤는데 빠삭촉촉하니 맛있었어요~",0
5월22일에 주문해서 오늘 왔네요^^좀더 기다려야될줄 알았는데 어젯밤에  연락와서 오늘 저녁 6시에 설치해 주시고 가셨어요  기사님 두분 너무 친절하시네요~~기존 냉장고는 기사님들 더운데 힘드실까봐 폐스 신청해서 먼저 보내논 상태라 작은 김치냉장고 하나로 버티고 있었어요 날도 더운데 이제 얼음 실컷 얼릴수 있어서 아이들이너무 좋아하네요^^,0
기존 대비 무게가 가벼워서 좋아요.,0
친정엄마 사드렸는데 넘 좋다고 하시네요..배송은 6월말일쯤 예상했는데 생각보다 빨리받았구요..쿠폰써서 저렴하게 구입해서 더더 좋았어요~~엘지는 냉각기가 한개라 삼성껄로 구입했어요~디자인도 예쁘고 삼성이니 믿을만하겠죠~~,0
상품 품질이 좋아요. 추천합니다!<BR><BR>소리도 조용하고 투명창으로 안을 볼 수 있어서 좋아요,0
오늘 설치를 하였습니다. 빌트인으로 깔끔하게 설치를 되기를 희망했지만 인덕션 아래 식기세척기로 인해ㅜ프레임 위에 인덕션을 올렸습니다. 설치기사분께서 친절하게 설명을 잘해주셨으며 식기세척기 위에는 인덕션을 빌트인으로 설치를 하면 고장이 날 수 있다고 어쩔 수 없이 프레임으로 마무리를 했네요. 빌트인으로 깔끔하지 않아 속상은 했지만 인덕션 자체는 너무 이쁘고 작동도 쉽게 할 수 있어 제품은 최고이네요. 화이트 인덕션 진짜~ 색상도 넘 마음에 들고 최고입니다. ㅎ,0
잘사용중입니다,0
파스텔톤이라 촌스럽지 않고 예쁨 ㅎ왠지 기분이 좋아지네요 ~,0
자취하면서 쓰기정말간편합니딘,0
잘 사용하고 있어요. 단순한게 최고.,0
시부모님 사드렸습니다 너무 만족해해서 다행이에요^^,0
청소하기쉽고 편해요~~에어프라이어용 종이호일과 함께흐면 딱이에용,0
필립스쓰다가 바스켓이 작아서 갈아타봅니다한달 넘게 쓰고있는데아직까진 만족 스럽네요 고등어도 굽고 치킨 너겟도 굽고바스켓이 넉넉해서 좋아요,0
이것저것 보다가 삼성  전자렌지로 구입. 잘산거 같아요,0
바스켓 에어후라기 사용하다 요리는 장비빨 에어후라기를 보고 반해 지르고 말았네요..세일도 한몫했지만~~정말 이쁜 422 에어후라이 주문 후 품절로 배송기간은 조금 오래걸렸지만~~이쁨으로 모두 패스받자마자 공회전하는중인데 소리도 작고~~냄새도 많이 않나네요..첫 에어후라이기 돌릴땐 정말 많이 났었거든요..기술의 발전오래 잘 쓰고 싶습니다..^^,0
부모님 댁에 선물한 거라 설치 걱정했는데 사다리차로 빠르게 잘 설치해 줬어요. 실물 못보고 인터넷으로 구입한 거라 색상이 너무 어둡지 않을까 걱정했는데  환하고 좋다고 하시네요. 배송은 물류 문제로 좀 늦었어요.,0
배송늦은거 알고 주문했고 기다렸어요~ ㅎㅎ그래도 보름지나올줄알았는데 보름전에 받아좋네요.크기도 엄청커서 ㅋ가정용 아닌줄요,0
저희집은 소형가전이 전부가 화이트였는데 쓰던 에어만 블랙이라 늘 신경쓰이고 닦아도 보이는 먼지때문에 스트레스였는데 이번에 422 화이트로 바꿨더니 속이 다 시원하네요..이쁘기도 하고 사용하기 편리하기도 하고 앞으로 다양한 요리 도전해봐야겠어요..덕분에 주방이 환해졌어요^^,0
배송이 빨라서 좋아요,0
생각보다 너무 예뻐요..ㅠㅠ <BR><BR>그리구 사이즈도 생각보다 컴팩트해서 정말 좋아요!!<BR><BR>상부 빼고 올 스텐리스에 세라믹 코팅ㅎㅎ<BR><BR>조리만 골고루 잘 익혀지면 좋겠어요~~~^^<BR><BR>주위에도 추천 많이 할게요^^,0
색상예쁘고 좋아요배송도 엄청 빠르구요!!!저렴하게 잘 샀습니다.,0
"가격도 좋고 상품품실도 괜찮은데,  배송불만 - 전화는 커녕 문자하나 없이 아파트 현관 앞에 놓고 가버렸네요.  사용설명서는 원래 없는데  고객센터에  전화하니까 책자를 보내 준답니다.",0
저렴한 가격에 잘산것 같아요! 잘 사용하겠습니다.,0
"10년  넘은 냉장고가  잔고장이  한번씩  있어서아무리 닦아내고 써도  세월의 흔적은  닦이지  않네요  ㅠㅠ  바꾸려고  여기저기  둘러봤어요  ~    타사에  배송이  넘  늦다라는   보고  여기저기 둘러보고  가격은  비슷비슷했는데  쿠폰쓰고  이마트몰 자주  이용하니까  포인트  적립도  되고  배송이  빠르다는  평이  제일  좋았어요  ^^4도어 , 2도어를 많이  고민했는데 100만원대로  2도를 선택했어요  (  가격면에서  좀  고민했네요 )  완전  만족해요  일단  집이  깔끔해졌네요  ㅋㅋㅋ  삼 * 에  비슷한  가격대에  두개를  고민했는데  냉동실  얼음  공간  ( 아이스메이커) 이 저는  넘  좋았어요  문에  달려있으니  한칸을  더  쓸수  있고  좋네요  얼릴수  있는  얼음 양이 많진 않은데  자주자주  얼려서  통에  준비해놔요  ~~  커피마실때  넘  좋고요  ㅎㅎ  그리고  배송  ~~  완젼  깜짝  놀랬어요",0
지정배송일 의미가 없더라구요...,0
빠른 배송 감사합니다. 좋아요,0
저렴히 잘샀어요,0
한줄상품평을 입력해 주세요,0
전자렌지 넘 깔끔허니 좋으네요<BR><BR>신정이 끼어서 그랬는지 조금 늦었는데 설치하고 보니 넘 이쁘네요,0
우선 청소하고 설명서에 적힌데로 공회전 했어요.기존 광파오븐 사용 했는데 가볍고 깔끔하니 좋은데 작동 소리가 크네요. 에어프라이어는 사용 해 보지 않아 비교 할 수 없어 몰겠지만 돌아가는 소리가 잘  들려요. 내일부터 하나하나씩 요리 시작 해 보겠어요 ^^,0
생각보다 크지 않았습니다알고 샀지만 구성도 좋아요 빨리 사용해 보고 싶네요무엇보다 보통 스테인레스 제품 오면 닦아서 확인해 보는데묻어 나오는 그을름 같은게 없어 좋았습니다 일부러 올 스텐 찾아 다녔는데 안심이 되네요,0
기존에있던 에어프라이기는 작기도하고 오래써서 처분하고몇달을 인터넷 봤던거 같아요.. 디디오랩 사려다 색이 맘에 안들어서 계속 찾아보던중 422를 알게되고 바로 주문했지요^^올스텐이라 너무 맘에들고 연마제도 거의 안묻어 나와서 더 좋았어요~잘 쓰겠습니다,0
소리가 크고  문을 열고 닫을 때 부드럽지가 않아요. 전에 사용하던 전자렌지하고 많이 비교가 됩니다.,0
